"FIQ_ORDRE";"FIQ_PES";"FIQ_TRA_CODE";"FIQ_DATE_DEPOT";"FIQ_DATE_TRI";"MATERIAUX";"POIDS_VRAC";"POIDS_SAC";"FAMILLE_MATERIAUX"
16871;1513349;"120008";06/03/23;06/03/23;"Carton brun";0;0;"Emballages papier - carton"
16871;1513349;"120008";06/03/23;06/03/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"autre plastique non valorisable";0,69;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"Emballages recyclables en aluminium";0,11;0;"Emballages métalliques"
16871;1513349;"120008";06/03/23;06/03/23;"PET transparent incolore et bleuté clair";0,55;0;"Flaconnages recyclables en plastique"
16871;1513349;"120008";06/03/23;06/03/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"Objets plastique valorisables (valo)";0,3;0;"Autres emb recyclables en plastique"
16871;1513349;"120008";06/03/23;06/03/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"PET autre et PVC";0,25;0;"Flaconnages recyclables en plastique"
16871;1513349;"120008";06/03/23;06/03/23;"Journaux et magazines";0,82;0;"Autres papiers recyclables"
16871;1513349;"120008";06/03/23;06/03/23;"Non valorisables vrais";23,81;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"GM";0,15;0;"Autres papiers recyclables"
16871;1513349;"120008";06/03/23;06/03/23;"PEHD translucide ou opaque";0,21;0;"Flaconnages recyclables en plastique"
16871;1513349;"120008";06/03/23;06/03/23;"PET Foncé, barquettes, pot (valo)";0,01;0;""
16871;1513349;"120008";06/03/23;06/03/23;"Carton plat et carton ondulé imprimé";10,4;0;"Emballages papier - carton"
16871;1513349;"120008";06/03/23;06/03/23;"PE PP PS barquettes pots (valo)";0,34;0;"Autres emb recyclables en plastique"
16871;1513349;"120008";06/03/23;06/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16871;1513349;"120008";06/03/23;06/03/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16871;1513349;"120008";06/03/23;06/03/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"Carton brun";0;0;"Emballages papier - carton"
16872;1513407;"142006";06/03/23;06/03/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"PE films valorisables (valo)";0,74;0;"Autres emb recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16872;1513407;"142006";06/03/23;06/03/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"Emballages recyclables en acier";0,29;0;"Emballages métalliques"
16872;1513407;"142006";06/03/23;06/03/23;"PET Foncé, barquettes, pot (valo)";0,08;0;""
16872;1513407;"142006";06/03/23;06/03/23;"Carton plat et carton ondulé imprimé";17,21;0;"Emballages papier - carton"
16872;1513407;"142006";06/03/23;06/03/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"Fines alu";0,14;0;"Emballages métalliques"
16872;1513407;"142006";06/03/23;06/03/23;"PET Clair, barquettes, pot (valo)";0,32;0;"Autres emb recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"PE PP PS barquettes pots (valo)";0,46;0;"Autres emb recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"Non valorisables vrais";13,57;0;"Materiaux non valorisables"
16872;1513407;"142006";06/03/23;06/03/23;"PET transparent incolore et bleuté clair";1,06;0;"Flaconnages recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"Journaux et magazines";9,24;0;"Autres papiers recyclables"
16872;1513407;"142006";06/03/23;06/03/23;"GM";0,36;0;"Autres papiers recyclables"
16872;1513407;"142006";06/03/23;06/03/23;"Emballages recyclables en aluminium";0,12;0;"Emballages métalliques"
16872;1513407;"142006";06/03/23;06/03/23;"Objets plastique valorisables (valo)";0,2;0;"Autres emb recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"ELA";0,54;0;"Emballages papier - carton"
16872;1513407;"142006";06/03/23;06/03/23;"PEHD translucide ou opaque";0,82;0;"Flaconnages recyclables en plastique"
16872;1513407;"142006";06/03/23;06/03/23;"autre plastique non valorisable";1,13;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"PE PP PS barquettes pots (valo)";0,07;0;"Autres emb recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"Carton plat et carton ondulé imprimé";4,57;0;"Emballages papier - carton"
16873;1513446;"340006";06/03/23;06/03/23;"PET Clair, barquettes, pot (valo)";0,03;0;"Autres emb recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"autre plastique non valorisable";0,24;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Non valorisables vrais";0,19;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"PET transparent incolore et bleuté clair";0,05;0;"Flaconnages recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"ELA";0,05;0;"Emballages papier - carton"
16873;1513446;"340006";06/03/23;06/03/23;"PET autre et PVC";0;0;"Flaconnages recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16873;1513446;"340006";06/03/23;06/03/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"PEHD translucide ou opaque";0,1;0;"Flaconnages recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Emballages recyclables en aluminium";0,02;0;"Emballages métalliques"
16873;1513446;"340006";06/03/23;06/03/23;"Carton brun";0;0;"Emballages papier - carton"
16873;1513446;"340006";06/03/23;06/03/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16873;1513446;"340006";06/03/23;06/03/23;"Journaux et magazines";34,51;0;"Autres papiers recyclables"
16873;1513446;"340006";06/03/23;06/03/23;"Emballages recyclables en acier";0,08;0;"Emballages métalliques"
16873;1513446;"340006";06/03/23;06/03/23;"PE films valorisables (valo)";0,1;0;"Autres emb recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"GM";2,2;0;"Autres papiers recyclables"
16873;1513446;"340006";06/03/23;06/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16873;1513446;"340006";06/03/23;06/03/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
16873;1513446;"340006";06/03/23;06/03/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Fines alu";0,24;0;"Emballages métalliques"
16874;1513474;"120013";06/03/23;07/03/23;"Journaux et magazines";4,89;0;"Autres papiers recyclables"
16874;1513474;"120013";06/03/23;07/03/23;"Objets plastique valorisables (valo)";0,12;0;"Autres emb recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Carton brun";0;0;"Emballages papier - carton"
16874;1513474;"120013";06/03/23;07/03/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16874;1513474;"120013";06/03/23;07/03/23;"PET Foncé, barquettes, pot (valo)";0,03;0;""
16874;1513474;"120013";06/03/23;07/03/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Carton plat et carton ondulé imprimé";17,95;0;"Emballages papier - carton"
16874;1513474;"120013";06/03/23;07/03/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"PET autre et PVC";0,3;0;"Flaconnages recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"PET transparent incolore et bleuté clair";1,44;0;"Flaconnages recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"PE films valorisables (valo)";0,63;0;"Autres emb recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"Emballages recyclables en aluminium";0,19;0;"Emballages métalliques"
16874;1513474;"120013";06/03/23;07/03/23;"autre plastique non valorisable";1,13;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"Non valorisables vrais";15,29;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"GM";0,72;0;"Autres papiers recyclables"
16874;1513474;"120013";06/03/23;07/03/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16874;1513474;"120013";06/03/23;07/03/23;"PET Clair, barquettes, pot (valo)";0,47;0;"Autres emb recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"Emballages recyclables en acier";1,66;0;"Emballages métalliques"
16874;1513474;"120013";06/03/23;07/03/23;"PEHD translucide ou opaque";0,79;0;"Flaconnages recyclables en plastique"
16874;1513474;"120013";06/03/23;07/03/23;"ELA";0,68;0;"Emballages papier - carton"
16875;1513580;"111008";07/03/23;07/03/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"PET Foncé, barquettes, pot (valo)";0,07;0;""
16875;1513580;"111008";07/03/23;07/03/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16866;1512842;"110004";28/02/23;28/02/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16868;1513033;"129016";01/03/23;02/03/23;"PET autre et PVC";0,52;0;"Flaconnages recyclables en plastique"
16869;1513027;"129016";01/03/23;02/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"PE films valorisables (valo)";0,37;0;"Autres emb recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"PE PP PS barquettes pots (valo)";0,6;0;"Autres emb recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"Emballages recyclables en acier";0,38;0;"Emballages métalliques"
16870;1513178;"110005";03/03/23;03/03/23;"PET Clair, barquettes, pot (valo)";0,22;0;"Autres emb recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"Carton plat et carton ondulé imprimé";15,6;0;"Emballages papier - carton"
16870;1513178;"110005";03/03/23;03/03/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"Fines alu";0,19;0;"Emballages métalliques"
16870;1513178;"110005";03/03/23;03/03/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"autre plastique non valorisable";1,8;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"Emballages recyclables en aluminium";0,19;0;"Emballages métalliques"
16870;1513178;"110005";03/03/23;03/03/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"PET autre et PVC";0,22;0;"Flaconnages recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"PET transparent incolore et bleuté clair";1,04;0;"Flaconnages recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16870;1513178;"110005";03/03/23;03/03/23;"Carton brun";0;0;"Emballages papier - carton"
16870;1513178;"110005";03/03/23;03/03/23;"PET Foncé, barquettes, pot (valo)";0,01;0;""
16870;1513178;"110005";03/03/23;03/03/23;"PEHD translucide ou opaque";1,26;0;"Flaconnages recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"ELA";0,39;0;"Emballages papier - carton"
16870;1513178;"110005";03/03/23;03/03/23;"Objets plastique valorisables (valo)";0,34;0;"Autres emb recyclables en plastique"
16870;1513178;"110005";03/03/23;03/03/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16870;1513178;"110005";03/03/23;03/03/23;"GM";2,67;0;"Autres papiers recyclables"
16870;1513178;"110005";03/03/23;03/03/23;"Non valorisables vrais";24,11;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"PE films valorisables (valo)";0,6;0;"Autres emb recyclables en plastique"
16875;1513580;"111008";07/03/23;07/03/23;"Emballages recyclables en acier";3,05;0;"Emballages métalliques"
16875;1513580;"111008";07/03/23;07/03/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16875;1513580;"111008";07/03/23;07/03/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"Non valorisables vrais";4,81;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"PET autre et PVC";0,31;0;"Flaconnages recyclables en plastique"
16875;1513580;"111008";07/03/23;07/03/23;"autre plastique non valorisable";1,97;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"ELA";0,67;0;"Emballages papier - carton"
16875;1513580;"111008";07/03/23;07/03/23;"Journaux et magazines";9,42;0;"Autres papiers recyclables"
16875;1513580;"111008";07/03/23;07/03/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"Fines alu";0,16;0;"Emballages métalliques"
16875;1513580;"111008";07/03/23;07/03/23;"PE PP PS barquettes pots (valo)";0,99;0;"Autres emb recyclables en plastique"
16875;1513580;"111008";07/03/23;07/03/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16875;1513580;"111008";07/03/23;07/03/23;"Emballages recyclables en aluminium";0,19;0;"Emballages métalliques"
16875;1513580;"111008";07/03/23;07/03/23;"PEHD translucide ou opaque";0,79;0;"Flaconnages recyclables en plastique"
